VehicleID,Time,LaneID,Lateral,Longitudinal,Speed,Speed_kph,Acceleration,VehicleLength,Width,Gap,Headway
7,19.8,4,0.0,119.99999999999983,16.0,57.6,0.0,5.7,1.7,0.0,2
8,19.8,4,0.0,89.59999999999994,16.0,57.6,0.0,5.7,1.7,0.0,2
9,19.8,4,0.0,59.20000000000003,16.0,57.6,0.0,5.7,1.7,0.0,2
10,19.8,4,0.0,28.800000000000008,16.0,57.6,0.0,5.7,1.7,0.0,2
1,19.900000000000002,4,0.0,304.0,16.0,57.6,0.0,5.7,1.7,0.0,2
2,19.900000000000002,4,0.0,273.59999999999957,16.0,57.6,0.0,5.7,1.7,0.0,2
3,19.900000000000002,4,0.0,243.1999999999994,16.0,57.6,0.0,5.7,1.7,0.0,2
4,19.900000000000002,4,0.0,212.7999999999995,16.0,57.6,0.0,5.7,1.7,0.0,2
5,19.900000000000002,4,0.0,182.3999999999996,16.0,57.6,0.0,5.7,1.7,0.0,2
6,19.900000000000002,4,0.0,151.99999999999972,16.0,57.6,0.0,5.7,1.7,0.0,2
7,19.900000000000002,4,0.0,121.59999999999982,16.0,57.6,0.0,5.7,1.7,0.0,2
8,19.900000000000002,4,0.0,91.19999999999993,16.0,57.6,0.0,5.7,1.7,0.0,2
9,19.900000000000002,4,0.0,60.80000000000003,16.0,57.6,0.0,5.7,1.7,0.0,2
10,19.900000000000002,4,0.0,30.40000000000001,16.0,57.6,0.0,5.7,1.7,0.0,2
11,20.0,4,0.0,0.0,16,57.6,0.0,5.7,1.7,0.0,2
1,20.1,4,0.0,305.6,16.0,57.6,0.0,5.7,1.7,0.0,2
2,20.1,4,0.0,275.1999999999996,16.0,57.6,0.0,5.7,1.7,0.0,2
3,20.1,4,0.0,244.7999999999994,16.0,57.6,0.0,5.7,1.7,0.0,2
4,20.1,4,0.0,214.3999999999995,16.0,57.6,0.0,5.7,1.7,0.0,2
5,20.1,4,0.0,183.9999999999996,16.0,57.6,0.0,5.7,1.7,0.0,2
6,20.1,4,0.0,153.5999999999997,16.0,57.6,0.0,5.7,1.7,0.0,2
7,20.1,4,0.0,123.19999999999982,16.0,57.6,0.0,5.7,1.7,0.0,2
8,20.1,4,0.0,92.79999999999993,16.0,57.6,0.0,5.7,1.7,0.0,2
9,20.1,4,0.0,62.400000000000034,16.0,57.6,0.0,5.7,1.7,0.0,2
10,20.1,4,0.0,32.00000000000001,16.0,57.6,0.0,5.7,1.7,0.0,2
11,20.1,4,0.0,1.6,16.0,57.6,0.0,5.7,1.7,0.0,2
1,20.200000000000003,4,0.0,307.20000000000005,16.0,57.6,0.0,5.7,1.7,0.0,2
2,20.200000000000003,4,0.0,276.7999999999996,16.0,57.6,0.0,5.7,1.7,0.0,2
3,20.200000000000003,4,0.0,246.39999999999938,16.0,57.6,0.0,5.7,1.7,0.0,2
4,20.200000000000003,4,0.0,215.9999999999995,16.0,57.6,0.0,5.7,1.7,0.0,2
5,20.200000000000003,4,0.0,185.5999999999996,16.0,57.6,0.0,5.7,1.7,0.0,2
6,20.200000000000003,4,0.0,155.1999999999997,16.0,57.6,0.0,5.7,1.7,0.0,2
7,20.200000000000003,4,0.0,124.79999999999981,16.0,57.6,0.0,5.7,1.7,0.0,2
8,20.200000000000003,4,0.0,94.39999999999992,16.0,57.6,0.0,5.7,1.7,0.0,2
9,20.200000000000003,4,0.0,64.00000000000003,16.0,57.6,0.0,5.7,1.7,0.0,2
10,20.200000000000003,4,0.0,33.60000000000001,16.0,57.6,0.0,5.7,1.7,0.0,2
11,20.200000000000003,4,0.0,3.2,16.0,57.6,0.0,5.7,1.7,0.0,2
1,20.3,4,0.0,308.80000000000007,16.0,57.6,0.0,5.7,1.7,0.0,2
2,20.3,4,0.0,278.39999999999964,16.0,57.6,0.0,5.7,1.7,0.0,2
3,20.3,4,0.0,247.99999999999937,16.0,57.6,0.0,5.7,1.7,0.0,2
4,20.3,4,0.0,217.59999999999948,16.0,57.6,0.0,5.7,1.7,0.0,2
5,20.3,4,0.0,187.1999999999996,16.0,57.6,0.0,5.7,1.7,0.0,2
6,20.3,4,0.0,156.7999999999997,16.0,57.6,0.0,5.7,1.7,0.0,2
7,20.3,4,0.0,126.3999999999998,16.0,57.6,0.0,5.7,1.7,0.0,2
8,20.3,4,0.0,95.99999999999991,16.0,57.6,0.0,5.7,1.7,0.0,2
9,20.3,4,0.0,65.60000000000002,16.0,57.6,0.0,5.7,1.7,0.0,2
10,20.3,4,0.0,35.20000000000001,16.0,57.6,0.0,5.7,1.7,0.0,2
11,20.3,4,0.0,4.800000000000001,16.0,57.6,0.0,5.7,1.7,0.0,2
1,20.400000000000002,4,0.0,310.4000000000001,16.0,57.6,0.0,5.7,1.7,0.0,2
2,20.400000000000002,4,0.0,279.99999999999966,16.0,57.6,0.0,5.7,1.7,0.0,2
3,20.400000000000002,4,0.0,249.59999999999937,16.0,57.6,0.0,5.7,1.7,0.0,2
4,20.400000000000002,4,0.0,219.19999999999948,16.0,57.6,0.0,5.7,1.7,0.0,2
5,20.400000000000002,4,0.0,188.79999999999959,16.0,57.6,0.0,5.7,1.7,0.0,2
6,20.400000000000002,4,0.0,158.3999999999997,16.0,57.6,0.0,5.7,1.7,0.0,2
7,20.400000000000002,4,0.0,127.9999999999998,16.0,57.6,0.0,5.7,1.7,0.0,2
8,20.400000000000002,4,0.0,97.59999999999991,16.0,57.6,0.0,5.7,1.7,0.0,2
9,20.400000000000002,4,0.0,67.20000000000002,16.0,57.6,0.0,5.7,1.7,0.0,2
10,20.400000000000002,4,0.0,36.80000000000001,16.0,57.6,0.0,5.7,1.7,0.0,2
11,20.400000000000002,4,0.0,6.4,16.0,57.6,0.0,5.7,1.7,0.0,2
1,20.5,4,0.0,312.0000000000001,16.0,57.6,0.0,5.7,1.7,0.0,2
2,20.5,4,0.0,281.5999999999997,16.0,57.6,0.0,5.7,1.7,0.0,2
3,20.5,4,0.0,251.19999999999936,16.0,57.6,0.0,5.7,1.7,0.0,2
4,20.5,4,0.0,220.79999999999947,16.0,57.6,0.0,5.7,1.7,0.0,2
5,20.5,4,0.0,190.39999999999958,16.0,57.6,0.0,5.7,1.7,0.0,2
6,20.5,4,0.0,159.9999999999997,16.0,57.6,0.0,5.7,1.7,0.0,2
7,20.5,4,0.0,129.5999999999998,16.0,57.6,0.0,5.7,1.7,0.0,2
8,20.5,4,0.0,99.1999999999999,16.0,57.6,0.0,5.7,1.7,0.0,2
9,20.5,4,0.0,68.80000000000001,16.0,57.6,0.0,5.7,1.7,0.0,2
10,20.5,4,0.0,38.40000000000001,16.0,57.6,0.0,5.7,1.7,0.0,2
11,20.5,4,0.0,8.0,16.0,57.6,0.0,5.7,1.7,0.0,2
1,20.6,4,0.0,313.60000000000014,16.0,57.6,0.0,5.7,1.7,0.0,2
2,20.6,4,0.0,283.1999999999997,16.0,57.6,0.0,5.7,1.7,0.0,2
3,20.6,4,0.0,252.79999999999936,16.0,57.6,0.0,5.7,1.7,0.0,2
4,20.6,4,0.0,222.39999999999947,16.0,57.6,0.0,5.7,1.7,0.0,2
5,20.6,4,0.0,191.99999999999957,16.0,57.6,0.0,5.7,1.7,0.0,2
6,20.6,4,0.0,161.59999999999968,16.0,57.6,0.0,5.7,1.7,0.0,2
7,20.6,4,0.0,131.1999999999998,16.0,57.6,0.0,5.7,1.7,0.0,2
8,20.6,4,0.0,100.7999999999999,16.0,57.6,0.0,5.7,1.7,0.0,2
9,20.6,4,0.0,70.4,16.0,57.6,0.0,5.7,1.7,0.0,2
10,20.6,4,0.0,40.000000000000014,16.0,57.6,0.0,5.7,1.7,0.0,2
11,20.6,4,0.0,9.6,16.0,57.6,0.0,5.7,1.7,0.0,2
1,20.700000000000003,4,0.0,315.20000000000016,16.0,57.6,0.0,5.7,1.7,0.0,2
2,20.700000000000003,4,0.0,284.7999999999997,16.0,57.6,0.0,5.7,1.7,0.0,2
3,20.700000000000003,4,0.0,254.39999999999935,16.0,57.6,0.0,5.7,1.7,0.0,2
4,20.700000000000003,4,0.0,223.99999999999946,16.0,57.6,0.0,5.7,1.7,0.0,2
5,20.700000000000003,4,0.0,193.59999999999957,16.0,57.6,0.0,5.7,1.7,0.0,2
6,20.700000000000003,4,0.0,163.19999999999968,16.0,57.6,0.0,5.7,1.7,0.0,2
7,20.700000000000003,4,0.0,132.79999999999978,16.0,57.6,0.0,5.7,1.7,0.0,2
8,20.700000000000003,4,0.0,102.39999999999989,16.0,57.6,0.0,5.7,1.7,0.0,2
9,20.700000000000003,4,0.0,72.0,16.0,57.6,0.0,5.7,1.7,0.0,2
10,20.700000000000003,4,0.0,41.600000000000016,16.0,57.6,0.0,5.7,1.7,0.0,2
11,20.700000000000003,4,0.0,11.2,16.0,57.6,0.0,5.7,1.7,0.0,2
1,20.8,4,0.0,316.8000000000002,16.0,57.6,0.0,5.7,1.7,0.0,2
2,20.8,4,0.0,286.39999999999975,16.0,57.6,0.0,5.7,1.7,0.0,2
3,20.8,4,0.0,255.99999999999935,16.0,57.6,0.0,5.7,1.7,0.0,2
4,20.8,4,0.0,225.59999999999945,16.0,57.6,0.0,5.7,1.7,0.0,2
5,20.8,4,0.0,195.19999999999956,16.0,57.6,0.0,5.7,1.7,0.0,2
6,20.8,4,0.0,164.79999999999967,16.0,57.6,0.0,5.7,1.7,0.0,2
7,20.8,4,0.0,134.39999999999978,16.0,57.6,0.0,5.7,1.7,0.0,2
8,20.8,4,0.0,103.99999999999989,16.0,57.6,0.0,5.7,1.7,0.0,2
9,20.8,4,0.0,73.6,16.0,57.6,0.0,5.7,1.7,0.0,2
10,20.8,4,0.0,43.20000000000002,16.0,57.6,0.0,5.7,1.7,0.0,2
11,20.8,4,0.0,12.799999999999999,16.0,57.6,0.0,5.7,1.7,0.0,2
1,20.900000000000002,4,0.0,318.4000000000002,16.0,57.6,0.0,5.7,1.7,0.0,2
2,20.900000000000002,4,0.0,287.9999999999998,16.0,57.6,0.0,5.7,1.7,0.0,2
3,20.900000000000002,4,0.0,257.59999999999934,16.0,57.6,0.0,5.7,1.7,0.0,2
4,20.900000000000002,4,0.0,227.19999999999945,16.0,57.6,0.0,5.7,1.7,0.0,2
5,20.900000000000002,4,0.0,196.79999999999956,16.0,57.6,0.0,5.7,1.7,0.0,2
6,20.900000000000002,4,0.0,166.39999999999966,16.0,57.6,0.0,5.7,1.7,0.0,2
7,20.900000000000002,4,0.0,135.99999999999977,16.0,57.6,0.0,5.7,1.7,0.0,2
8,20.900000000000002,4,0.0,105.59999999999988,16.0,57.6,0.0,5.7,1.7,0.0,2
9,20.900000000000002,4,0.0,75.19999999999999,16.0,57.6,0.0,5.7,1.7,0.0,2
10,20.900000000000002,4,0.0,44.80000000000002,16.0,57.6,0.0,5.7,1.7,0.0,2
11,20.900000000000002,4,0.0,14.399999999999999,16.0,57.6,0.0,5.7,1.7,0.0,2
1,21.0,4,0.0,320.0000000000002,16.0,57.6,0.0,5.7,1.7,0.0,2
2,21.0,4,0.0,289.5999999999998,16.0,57.6,0.0,5.7,1.7,0.0,2
3,21.0,4,0.0,259.19999999999936,16.0,57.6,0.0,5.7,1.7,0.0,2
4,21.0,4,0.0,228.79999999999944,16.0,57.6,0.0,5.7,1.7,0.0,2
5,21.0,4,0.0,198.39999999999955,16.0,57.6,0.0,5.7,1.7,0.0,2
6,21.0,4,0.0,167.99999999999966,16.0,57.6,0.0,5.7,1.7,0.0,2
7,21.0,4,0.0,137.59999999999977,16.0,57.6,0.0,5.7,1.7,0.0,2
8,21.0,4,0.0,107.19999999999987,16.0,57.6,0.0,5.7,1.7,0.0,2
9,21.0,4,0.0,76.79999999999998,16.0,57.6,0.0,5.7,1.7,0.0,2
10,21.0,4,0.0,46.40000000000002,16.0,57.6,0.0,5.7,1.7,0.0,2
11,21.0,4,0.0,15.999999999999998,16.0,57.6,0.0,5.7,1.7,0.0,2
1,21.1,4,0.0,321.60000000000025,16.0,57.6,0.0,5.7,1.7,0.0,2
2,21.1,4,0.0,291.1999999999998,16.0,57.6,0.0,5.7,1.7,0.0,2
3,21.1,4,0.0,260.7999999999994,16.0,57.6,0.0,5.7,1.7,0.0,2
4,21.1,4,0.0,230.39999999999944,16.0,57.6,0.0,5.7,1.7,0.0,2
5,21.1,4,0.0,199.99999999999955,16.0,57.6,0.0,5.7,1.7,0.0,2
6,21.1,4,0.0,169.59999999999965,16.0,57.6,0.0,5.7,1.7,0.0,2
7,21.1,4,0.0,139.19999999999976,16.0,57.6,0.0,5.7,1.7,0.0,2
8,21.1,4,0.0,108.79999999999987,16.0,57.6,0.0,5.7,1.7,0.0,2
9,21.1,4,0.0,78.39999999999998,16.0,57.6,0.0,5.7,1.7,0.0,2
10,21.1,4,0.0,48.00000000000002,16.0,57.6,0.0,5.7,1.7,0.0,2
11,21.1,4,0.0,17.599999999999998,16.0,57.6,0.0,5.7,1.7,0.0,2
1,21.200000000000003,4,0.0,323.2000000000003,16.0,57.6,0.0,5.7,1.7,0.0,2
2,21.200000000000003,4,0.0,292.79999999999984,16.0,57.6,0.0,5.7,1.7,0.0,2
3,21.200000000000003,4,0.0,262.3999999999994,16.0,57.6,0.0,5.7,1.7,0.0,2
4,21.200000000000003,4,0.0,231.99999999999943,16.0,57.6,0.0,5.7,1.7,0.0,2
5,21.200000000000003,4,0.0,201.59999999999954,16.0,57.6,0.0,5.7,1.7,0.0,2
6,21.200000000000003,4,0.0,171.19999999999965,16.0,57.6,0.0,5.7,1.7,0.0,2
7,21.200000000000003,4,0.0,140.79999999999976,16.0,57.6,0.0,5.7,1.7,0.0,2
8,21.200000000000003,4,0.0,110.39999999999986,16.0,57.6,0.0,5.7,1.7,0.0,2
9,21.200000000000003,4,0.0,79.99999999999997,16.0,57.6,0.0,5.7,1.7,0.0,2
10,21.200000000000003,4,0.0,49.60000000000002,16.0,57.6,0.0,5.7,1.7,0.0,2
11,21.200000000000003,4,0.0,19.2,16.0,57.6,0.0,5.7,1.7,0.0,2
1,21.3,4,0.0,324.8000000000003,16.0,57.6,0.0,5.7,1.7,0.0,2
2,21.3,4,0.0,294.39999999999986,16.0,57.6,0.0,5.7,1.7,0.0,2
3,21.3,4,0.0,263.99999999999943,16.0,57.6,0.0,5.7,1.7,0.0,2
4,21.3,4,0.0,233.59999999999943,16.0,57.6,0.0,5.7,1.7,0.0,2
5,21.3,4,0.0,203.19999999999953,16.0,57.6,0.0,5.7,1.7,0.0,2
6,21.3,4,0.0,172.79999999999964,16.0,57.6,0.0,5.7,1.7,0.0,2
7,21.3,4,0.0,142.39999999999975,16.0,57.6,0.0,5.7,1.7,0.0,2
8,21.3,4,0.0,111.99999999999986,16.0,57.6,0.0,5.7,1.7,0.0,2
9,21.3,4,0.0,81.59999999999997,16.0,57.6,0.0,5.7,1.7,0.0,2
10,21.3,4,0.0,51.200000000000024,16.0,57.6,0.0,5.7,1.7,0.0,2
11,21.3,4,0.0,20.8,16.0,57.6,0.0,5.7,1.7,0.0,2
1,21.400000000000002,4,0.0,326.4000000000003,16.0,57.6,0.0,5.7,1.7,0.0,2
2,21.400000000000002,4,0.0,295.9999999999999,16.0,57.6,0.0,5.7,1.7,0.0,2
3,21.400000000000002,4,0.0,265.59999999999945,16.0,57.6,0.0,5.7,1.7,0.0,2
4,21.400000000000002,4,0.0,235.19999999999942,16.0,57.6,0.0,5.7,1.7,0.0,2
5,21.400000000000002,4,0.0,204.79999999999953,16.0,57.6,0.0,5.7,1.7,0.0,2
6,21.400000000000002,4,0.0,174.39999999999964,16.0,57.6,0.0,5.7,1.7,0.0,2
7,21.400000000000002,4,0.0,143.99999999999974,16.0,57.6,0.0,5.7,1.7,0.0,2
8,21.400000000000002,4,0.0,113.59999999999985,16.0,57.6,0.0,5.7,1.7,0.0,2
9,21.400000000000002,4,0.0,83.19999999999996,16.0,57.6,0.0,5.7,1.7,0.0,2
10,21.400000000000002,4,0.0,52.800000000000026,16.0,57.6,0.0,5.7,1.7,0.0,2
11,21.400000000000002,4,0.0,22.400000000000002,16.0,57.6,0.0,5.7,1.7,0.0,2
1,21.5,4,0.0,328.00000000000034,16.0,57.6,0.0,5.7,1.7,0.0,2
2,21.5,4,0.0,297.5999999999999,16.0,57.6,0.0,5.7,1.7,0.0,2
3,21.5,4,0.0,267.1999999999995,16.0,57.6,0.0,5.7,1.7,0.0,2
4,21.5,4,0.0,236.79999999999941,16.0,57.6,0.0,5.7,1.7,0.0,2
5,21.5,4,0.0,206.39999999999952,16.0,57.6,0.0,5.7,1.7,0.0,2
6,21.5,4,0.0,175.99999999999963,16.0,57.6,0.0,5.7,1.7,0.0,2
7,21.5,4,0.0,145.59999999999974,16.0,57.6,0.0,5.7,1.7,0.0,2
8,21.5,4,0.0,115.19999999999985,16.0,57.6,0.0,5.7,1.7,0.0,2
9,21.5,4,0.0,84.79999999999995,16.0,57.6,0.0,5.7,1.7,0.0,2
10,21.5,4,0.0,54.40000000000003,16.0,57.6,0.0,5.7,1.7,0.0,2
11,21.5,4,0.0,24.000000000000004,16.0,57.6,0.0,5.7,1.7,0.0,2
1,21.6,4,0.0,329.60000000000036,16.0,57.6,0.0,5.7,1.7,0.0,2
2,21.6,4,0.0,299.19999999999993,16.0,57.6,0.0,5.7,1.7,0.0,2
3,21.6,4,0.0,268.7999999999995,16.0,57.6,0.0,5.7,1.7,0.0,2
4,21.6,4,0.0,238.3999999999994,16.0,57.6,0.0,5.7,1.7,0.0,2
5,21.6,4,0.0,207.99999999999952,16.0,57.6,0.0,5.7,1.7,0.0,2
6,21.6,4,0.0,177.59999999999962,16.0,57.6,0.0,5.7,1.7,0.0,2
7,21.6,4,0.0,147.19999999999973,16.0,57.6,0.0,5.7,1.7,0.0,2
8,21.6,4,0.0,116.79999999999984,16.0,57.6,0.0,5.7,1.7,0.0,2
9,21.6,4,0.0,86.39999999999995,16.0,57.6,0.0,5.7,1.7,0.0,2
10,21.6,4,0.0,56.00000000000003,16.0,57.6,0.0,5.7,1.7,0.0,2
11,21.6,4,0.0,25.600000000000005,16.0,57.6,0.0,5.7,1.7,0.0,2
1,21.700000000000003,4,0.0,331.2000000000004,16.0,57.6,0.0,5.7,1.7,0.0,2
2,21.700000000000003,4,0.0,300.79999999999995,16.0,57.6,0.0,5.7,1.7,0.0,2
3,21.700000000000003,4,0.0,270.3999999999995,16.0,57.6,0.0,5.7,1.7,0.0,2
4,21.700000000000003,4,0.0,239.9999999999994,16.0,57.6,0.0,5.7,1.7,0.0,2
5,21.700000000000003,4,0.0,209.5999999999995,16.0,57.6,0.0,5.7,1.7,0.0,2
6,21.700000000000003,4,0.0,179.19999999999962,16.0,57.6,0.0,5.7,1.7,0.0,2
7,21.700000000000003,4,0.0,148.79999999999973,16.0,57.6,0.0,5.7,1.7,0.0,2
8,21.700000000000003,4,0.0,118.39999999999984,16.0,57.6,0.0,5.7,1.7,0.0,2
9,21.700000000000003,4,0.0,87.99999999999994,16.0,57.6,0.0,5.7,1.7,0.0,2
10,21.700000000000003,4,0.0,57.60000000000003,16.0,57.6,0.0,5.7,1.7,0.0,2
11,21.700000000000003,4,0.0,27.200000000000006,16.0,57.6,0.0,5.7,1.7,0.0,2
1,21.8,4,0.0,332.8000000000004,16.0,57.6,0.0,5.7,1.7,0.0,2
2,21.8,4,0.0,302.4,16.0,57.6,0.0,5.7,1.7,0.0,2
3,21.8,4,0.0,271.99999999999955,16.0,57.6,0.0,5.7,1.7,0.0,2
4,21.8,4,0.0,241.5999999999994,16.0,57.6,0.0,5.7,1.7,0.0,2
5,21.8,4,0.0,211.1999999999995,16.0,57.6,0.0,5.7,1.7,0.0,2
6,21.8,4,0.0,180.7999999999996,16.0,57.6,0.0,5.7,1.7,0.0,2
7,21.8,4,0.0,150.39999999999972,16.0,57.6,0.0,5.7,1.7,0.0,2
8,21.8,4,0.0,119.99999999999983,16.0,57.6,0.0,5.7,1.7,0.0,2
9,21.8,4,0.0,89.59999999999994,16.0,57.6,0.0,5.7,1.7,0.0,2
10,21.8,4,0.0,59.20000000000003,16.0,57.6,0.0,5.7,1.7,0.0,2
11,21.8,4,0.0,28.800000000000008,16.0,57.6,0.0,5.7,1.7,0.0,2
1,21.900000000000002,4,0.0,334.40000000000043,16.0,57.6,0.0,5.7,1.7,0.0,2
2,21.900000000000002,4,0.0,304.0,16.0,57.6,0.0,5.7,1.7,0.0,2
3,21.900000000000002,4,0.0,273.59999999999957,16.0,57.6,0.0,5.7,1.7,0.0,2
4,21.900000000000002,4,0.0,243.1999999999994,16.0,57.6,0.0,5.7,1.7,0.0,2
5,21.900000000000002,4,0.0,212.7999999999995,16.0,57.6,0.0,5.7,1.7,0.0,2
6,21.900000000000002,4,0.0,182.3999999999996,16.0,57.6,0.0,5.7,1.7,0.0,2
7,21.900000000000002,4,0.0,151.99999999999972,16.0,57.6,0.0,5.7,1.7,0.0,2
8,21.900000000000002,4,0.0,121.59999999999982,16.0,57.6,0.0,5.7,1.7,0.0,2
9,21.900000000000002,4,0.0,91.19999999999993,16.0,57.6,0.0,5.7,1.7,0.0,2
10,21.900000000000002,4,0.0,60.80000000000003,16.0,57.6,0.0,5.7,1.7,0.0,2
11,21.900000000000002,4,0.0,30.40000000000001,16.0,57.6,0.0,5.7,1.7,0.0,2
12,22.0,4,0.0,0.0,16,57.6,0.0,5.7,1.7,0.0,2
1,22.1,4,0.0,336.00000000000045,16.0,57.6,0.0,5.7,1.7,0.0,2
2,22.1,4,0.0,305.6,16.0,57.6,0.0,5.7,1.7,0.0,2
3,22.1,4,0.0,275.1999999999996,16.0,57.6,0.0,5.7,1.7,0.0,2
4,22.1,4,0.0,244.7999999999994,16.0,57.6,0.0,5.7,1.7,0.0,2
5,22.1,4,0.0,214.3999999999995,16.0,57.6,0.0,5.7,1.7,0.0,2
6,22.1,4,0.0,183.9999999999996,16.0,57.6,0.0,5.7,1.7,0.0,2
7,22.1,4,0.0,153.5999999999997,16.0,57.6,0.0,5.7,1.7,0.0,2
8,22.1,4,0.0,123.19999999999982,16.0,57.6,0.0,5.7,1.7,0.0,2
9,22.1,4,0.0,92.79999999999993,16.0,57.6,0.0,5.7,1.7,0.0,2
10,22.1,4,0.0,62.400000000000034,16.0,57.6,0.0,5.7,1.7,0.0,2
11,22.1,4,0.0,32.00000000000001,16.0,57.6,0.0,5.7,1.7,0.0,2
12,22.1,4,0.0,1.6,16.0,57.6,0.0,5.7,1.7,0.0,2
1,22.200000000000003,4,0.0,337.6000000000005,16.0,57.6,0.0,5.7,1.7,0.0,2
2,22.200000000000003,4,0.0,307.20000000000005,16.0,57.6,0.0,5.7,1.7,0.0,2
3,22.200000000000003,4,0.0,276.7999999999996,16.0,57.6,0.0,5.7,1.7,0.0,2
4,22.200000000000003,4,0.0,246.39999999999938,16.0,57.6,0.0,5.7,1.7,0.0,2
5,22.200000000000003,4,0.0,215.9999999999995,16.0,57.6,0.0,5.7,1.7,0.0,2
6,22.200000000000003,4,0.0,185.5999999999996,16.0,57.6,0.0,5.7,1.7,0.0,2
7,22.200000000000003,4,0.0,155.1999999999997,16.0,57.6,0.0,5.7,1.7,0.0,2
8,22.200000000000003,4,0.0,124.79999999999981,16.0,57.6,0.0,5.7,1.7,0.0,2
9,22.200000000000003,4,0.0,94.39999999999992,16.0,57.6,0.0,5.7,1.7,0.0,2
10,22.200000000000003,4,0.0,64.00000000000003,16.0,57.6,0.0,5.7,1.7,0.0,2
11,22.200000000000003,4,0.0,33.60000000000001,16.0,57.6,0.0,5.7,1.7,0.0,2
12,22.200000000000003,4,0.0,3.2,16.0,57.6,0.0,5.7,1.7,0.0,2
1,22.3,4,0.0,339.2000000000005,16.0,57.6,0.0,5.7,1.7,0.0,2
2,22.3,4,0.0,308.80000000000007,16.0,57.6,0.0,5.7,1.7,0.0,2
3,22.3,4,0.0,278.39999999999964,16.0,57.6,0.0,5.7,1.7,0.0,2
4,22.3,4,0.0,247.99999999999937,16.0,57.6,0.0,5.7,1.7,0.0,2
5,22.3,4,0.0,217.59999999999948,16.0,57.6,0.0,5.7,1.7,0.0,2
6,22.3,4,0.0,187.1999999999996,16.0,57.6,0.0,5.7,1.7,0.0,2
7,22.3,4,0.0,156.7999999999997,16.0,57.6,0.0,5.7,1.7,0.0,2
8,22.3,4,0.0,126.3999999999998,16.0,57.6,0.0,5.7,1.7,0.0,2
9,22.3,4,0.0,95.99999999999991,16.0,57.6,0.0,5.7,1.7,0.0,2
10,22.3,4,0.0,65.60000000000002,16.0,57.6,0.0,5.7,1.7,0.0,2
11,22.3,4,0.0,35.20000000000001,16.0,57.6,0.0,5.7,1.7,0.0,2
12,22.3,4,0.0,4.800000000000001,16.0,57.6,0.0,5.7,1.7,0.0,2
1,22.400000000000002,4,0.0,340.8000000000005,16.0,57.6,0.0,5.7,1.7,0.0,2
2,22.400000000000002,4,0.0,310.4000000000001,16.0,57.6,0.0,5.7,1.7,0.0,2
3,22.400000000000002,4,0.0,279.99999999999966,16.0,57.6,0.0,5.7,1.7,0.0,2
4,22.400000000000002,4,0.0,249.59999999999937,16.0,57.6,0.0,5.7,1.7,0.0,2
5,22.400000000000002,4,0.0,219.19999999999948,16.0,57.6,0.0,5.7,1.7,0.0,2
6,22.400000000000002,4,0.0,188.79999999999959,16.0,57.6,0.0,5.7,1.7,0.0,2
7,22.400000000000002,4,0.0,158.3999999999997,16.0,57.6,0.0,5.7,1.7,0.0,2
8,22.400000000000002,4,0.0,127.9999999999998,16.0,57.6,0.0,5.7,1.7,0.0,2
9,22.400000000000002,4,0.0,97.59999999999991,16.0,57.6,0.0,5.7,1.7,0.0,2
10,22.400000000000002,4,0.0,67.20000000000002,16.0,57.6,0.0,5.7,1.7,0.0,2
11,22.400000000000002,4,0.0,36.80000000000001,16.0,57.6,0.0,5.7,1.7,0.0,2
12,22.400000000000002,4,0.0,6.4,16.0,57.6,0.0,5.7,1.7,0.0,2
1,22.5,4,0.0,342.40000000000055,16.0,57.6,0.0,5.7,1.7,0.0,2
2,22.5,4,0.0,312.0000000000001,16.0,57.6,0.0,5.7,1.7,0.0,2
3,22.5,4,0.0,281.5999999999997,16.0,57.6,0.0,5.7,1.7,0.0,2
4,22.5,4,0.0,251.19999999999936,16.0,57.6,0.0,5.7,1.7,0.0,2
5,22.5,4,0.0,220.79999999999947,16.0,57.6,0.0,5.7,1.7,0.0,2
6,22.5,4,0.0,190.39999999999958,16.0,57.6,0.0,5.7,1.7,0.0,2
7,22.5,4,0.0,159.9999999999997,16.0,57.6,0.0,5.7,1.7,0.0,2
8,22.5,4,0.0,129.5999999999998,16.0,57.6,0.0,5.7,1.7,0.0,2
9,22.5,4,0.0,99.1999999999999,16.0,57.6,0.0,5.7,1.7,0.0,2
10,22.5,4,0.0,68.80000000000001,16.0,57.6,0.0,5.7,1.7,0.0,2
11,22.5,4,0.0,38.40000000000001,16.0,57.6,0.0,5.7,1.7,0.0,2
12,22.5,4,0.0,8.0,16.0,57.6,0.0,5.7,1.7,0.0,2
1,22.6,4,0.0,344.00000000000057,16.0,57.6,0.0,5.7,1.7,0.0,2
2,22.6,4,0.0,313.60000000000014,16.0,57.6,0.0,5.7,1.7,0.0,2
3,22.6,4,0.0,283.1999999999997,16.0,57.6,0.0,5.7,1.7,0.0,2
4,22.6,4,0.0,252.79999999999936,16.0,57.6,0.0,5.7,1.7,0.0,2
5,22.6,4,0.0,222.39999999999947,16.0,57.6,0.0,5.7,1.7,0.0,2
6,22.6,4,0.0,191.99999999999957,16.0,57.6,0.0,5.7,1.7,0.0,2
7,22.6,4,0.0,161.59999999999968,16.0,57.6,0.0,5.7,1.7,0.0,2
8,22.6,4,0.0,131.1999999999998,16.0,57.6,0.0,5.7,1.7,0.0,2
9,22.6,4,0.0,100.7999999999999,16.0,57.6,0.0,5.7,1.7,0.0,2
