Vehicle_Ramp_ID,Time,LaneID,Lateral,Longitudinal,Speed,Speed_kph,Acceleration,VehicleLength,Width,Gap,Headway,SpeedInit,AccelerationMerge,LC
6,28.0,5,0.0,100.79999999999977,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
7,28.0,5,0.0,77.59999999999985,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
8,28.0,5,0.0,54.399999999999935,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
9,28.0,5,0.0,31.200000000000017,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
10,28.0,5,0.0,7.999999999999999,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
1,28.1,4,0.0,318.4100000000002,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
2,28.1,4,0.0,272.00999999999954,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
3,28.1,4,0.0,225.60999999999942,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
4,28.1,4,0.0,179.20999999999958,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
5,28.1,4,0.0,133.7999999999998,13.999999999999979,28.8,2.0,5.7,1.7,0.0,3,8.0,2.0,100.0
6,28.1,4,0.0,101.60999999999977,8.2,28.8,2.0,5.7,1.7,0.0,3,8.0,2.0,100.0
7,28.1,5,0.0,78.39999999999985,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
8,28.1,5,0.0,55.19999999999993,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
9,28.1,5,0.0,32.000000000000014,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
10,28.1,5,0.0,8.799999999999999,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
1,28.200000000000003,4,0.0,320.0100000000002,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
2,28.200000000000003,4,0.0,273.60999999999956,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
3,28.200000000000003,4,0.0,227.2099999999994,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
4,28.200000000000003,4,0.0,180.80999999999958,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
5,28.200000000000003,4,0.0,135.2099999999998,14.199999999999978,28.8,2.0,5.7,1.7,0.0,3,8.0,2.0,100.0
6,28.200000000000003,4,0.0,102.43999999999977,8.399999999999999,28.8,2.0,5.7,1.7,0.0,3,8.0,2.0,100.0
7,28.200000000000003,5,0.0,79.19999999999985,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
8,28.200000000000003,5,0.0,55.99999999999993,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
9,28.200000000000003,5,0.0,32.80000000000001,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
10,28.200000000000003,5,0.0,9.6,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
1,28.3,4,0.0,321.61000000000024,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
2,28.3,4,0.0,275.2099999999996,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
3,28.3,4,0.0,228.8099999999994,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
4,28.3,4,0.0,182.40999999999957,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
5,28.3,4,0.0,136.6399999999998,14.399999999999977,28.8,2.0,5.7,1.7,0.0,3,8.0,2.0,100.0
6,28.3,4,0.0,103.28999999999978,8.599999999999998,28.8,2.0,5.7,1.7,0.0,3,8.0,2.0,100.0
7,28.3,5,0.0,79.99999999999984,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
8,28.3,5,0.0,56.799999999999926,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
9,28.3,5,0.0,33.60000000000001,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
10,28.3,5,0.0,10.4,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
1,28.400000000000002,4,0.0,323.21000000000026,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
2,28.400000000000002,4,0.0,276.8099999999996,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
3,28.400000000000002,4,0.0,230.4099999999994,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
4,28.400000000000002,4,0.0,184.00999999999956,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
5,28.400000000000002,4,0.0,138.08999999999978,14.599999999999977,28.8,2.0,5.7,1.7,0.0,3,8.0,2.0,100.0
6,28.400000000000002,4,0.0,104.15999999999978,8.799999999999997,28.8,2.0,5.7,1.7,0.0,3,8.0,2.0,100.0
7,28.400000000000002,5,0.0,80.79999999999984,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
8,28.400000000000002,5,0.0,57.59999999999992,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
9,28.400000000000002,5,0.0,34.400000000000006,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
10,28.400000000000002,5,0.0,11.200000000000001,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
1,28.5,4,0.0,324.8100000000003,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
2,28.5,4,0.0,278.4099999999996,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
3,28.5,4,0.0,232.0099999999994,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
4,28.5,4,0.0,185.60999999999956,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
5,28.5,4,0.0,139.55999999999977,14.799999999999976,28.8,2.0,5.7,1.7,0.0,3,8.0,2.0,100.0
6,28.5,4,0.0,105.04999999999978,8.999999999999996,28.8,2.0,5.7,1.7,0.0,3,8.0,2.0,100.0
7,28.5,5,0.0,81.59999999999984,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
8,28.5,5,0.0,58.39999999999992,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
9,28.5,5,0.0,35.2,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
10,28.5,5,0.0,12.000000000000002,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
1,28.6,4,0.0,326.4100000000003,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
2,28.6,4,0.0,280.00999999999965,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
3,28.6,4,0.0,233.6099999999994,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
4,28.6,4,0.0,187.20999999999955,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
5,28.6,4,0.0,141.04999999999976,14.999999999999975,28.8,2.0,5.7,1.7,0.0,3,8.0,2.0,100.0
6,28.6,4,0.0,105.9599999999998,9.199999999999996,28.8,2.0,5.7,1.7,0.0,3,8.0,2.0,100.0
7,28.6,5,0.0,82.39999999999984,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
8,28.6,5,0.0,59.19999999999992,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
9,28.6,5,0.0,36.0,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
10,28.6,5,0.0,12.800000000000002,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
1,28.700000000000003,4,0.0,328.01000000000033,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
2,28.700000000000003,4,0.0,281.6099999999997,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
3,28.700000000000003,4,0.0,235.20999999999938,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
4,28.700000000000003,4,0.0,188.80999999999955,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
5,28.700000000000003,4,0.0,142.55999999999975,15.199999999999974,28.8,2.0,5.7,1.7,0.0,3,8.0,2.0,100.0
6,28.700000000000003,4,0.0,106.8899999999998,9.399999999999995,28.8,2.0,5.7,1.7,0.0,3,8.0,2.0,100.0
7,28.700000000000003,5,0.0,83.19999999999983,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
8,28.700000000000003,5,0.0,59.999999999999915,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
9,28.700000000000003,5,0.0,36.8,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
10,28.700000000000003,5,0.0,13.600000000000003,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
1,28.8,4,0.0,329.61000000000035,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
2,28.8,4,0.0,283.2099999999997,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
3,28.8,4,0.0,236.80999999999938,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
4,28.8,4,0.0,190.40999999999954,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
5,28.8,4,0.0,144.08999999999975,15.399999999999974,28.8,2.0,5.7,1.7,0.0,3,8.0,2.0,100.0
6,28.8,4,0.0,107.8399999999998,9.599999999999994,28.8,2.0,5.7,1.7,0.0,3,8.0,2.0,100.0
7,28.8,5,0.0,83.99999999999983,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
8,28.8,5,0.0,60.79999999999991,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
9,28.8,5,0.0,37.599999999999994,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
10,28.8,5,0.0,14.400000000000004,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
1,28.900000000000002,4,0.0,331.2100000000004,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
2,28.900000000000002,4,0.0,284.8099999999997,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
3,28.900000000000002,4,0.0,238.40999999999937,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
4,28.900000000000002,4,0.0,192.00999999999954,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
5,28.900000000000002,4,0.0,145.63999999999973,15.599999999999973,28.8,2.0,5.7,1.7,0.0,3,8.0,2.0,100.0
6,28.900000000000002,4,0.0,108.8099999999998,9.799999999999994,28.8,2.0,5.7,1.7,0.0,3,8.0,2.0,100.0
7,28.900000000000002,5,0.0,84.79999999999983,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
8,28.900000000000002,5,0.0,61.59999999999991,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
9,28.900000000000002,5,0.0,38.39999999999999,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
10,28.900000000000002,5,0.0,15.200000000000005,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
1,29.0,4,0.0,332.8100000000004,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
2,29.0,4,0.0,286.40999999999974,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
3,29.0,4,0.0,240.00999999999937,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
4,29.0,4,0.0,193.60999999999953,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
5,29.0,4,0.0,147.20999999999972,15.799999999999972,28.8,2.0,5.7,1.7,0.0,3,8.0,2.0,100.0
6,29.0,4,0.0,109.79999999999981,9.999999999999993,28.8,2.0,5.7,1.7,0.0,3,8.0,2.0,100.0
7,29.0,5,0.0,85.59999999999982,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
8,29.0,5,0.0,62.399999999999906,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
9,29.0,5,0.0,39.19999999999999,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
10,29.0,5,0.0,16.000000000000004,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
1,29.1,4,0.0,334.4100000000004,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
2,29.1,4,0.0,288.00999999999976,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
3,29.1,4,0.0,241.60999999999936,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
4,29.1,4,0.0,195.20999999999952,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
5,29.1,4,0.0,148.7999999999997,15.999999999999972,28.8,2.0,5.7,1.7,0.0,3,8.0,2.0,100.0
6,29.1,4,0.0,110.80999999999982,10.199999999999992,28.8,2.0,5.7,1.7,0.0,3,8.0,2.0,100.0
7,29.1,5,0.0,86.39999999999982,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
8,29.1,5,0.0,63.1999999999999,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
9,29.1,5,0.0,39.999999999999986,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
10,29.1,5,0.0,16.800000000000004,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
1,29.200000000000003,4,0.0,336.01000000000045,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
2,29.200000000000003,4,0.0,289.6099999999998,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
3,29.200000000000003,4,0.0,243.20999999999935,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
4,29.200000000000003,4,0.0,196.80999999999952,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
5,29.200000000000003,4,0.0,150.40999999999968,16.19999999999997,28.8,2.0,5.7,1.7,0.0,3,8.0,2.0,100.0
6,29.200000000000003,4,0.0,111.83999999999982,10.399999999999991,28.8,2.0,5.7,1.7,0.0,3,8.0,2.0,100.0
7,29.200000000000003,5,0.0,87.19999999999982,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
8,29.200000000000003,5,0.0,63.9999999999999,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
9,29.200000000000003,5,0.0,40.79999999999998,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
10,29.200000000000003,5,0.0,17.600000000000005,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
1,29.3,4,0.0,337.61000000000047,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
2,29.3,4,0.0,291.2099999999998,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
3,29.3,4,0.0,244.80999999999935,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
4,29.3,4,0.0,198.4099999999995,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
5,29.3,4,0.0,152.00999999999968,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
6,29.3,4,0.0,112.88999999999983,10.59999999999999,28.8,2.0,5.7,1.7,0.0,3,8.0,2.0,100.0
7,29.3,5,0.0,87.99999999999982,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
8,29.3,5,0.0,64.7999999999999,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
9,29.3,5,0.0,41.59999999999998,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
10,29.3,5,0.0,18.400000000000006,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
1,29.400000000000002,4,0.0,339.2100000000005,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
2,29.400000000000002,4,0.0,292.80999999999983,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
3,29.400000000000002,4,0.0,246.40999999999934,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
4,29.400000000000002,4,0.0,200.0099999999995,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
5,29.400000000000002,4,0.0,153.60999999999967,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
6,29.400000000000002,4,0.0,113.95999999999984,10.79999999999999,28.8,2.0,5.7,1.7,0.0,3,8.0,2.0,100.0
7,29.400000000000002,5,0.0,88.79999999999981,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
8,29.400000000000002,5,0.0,65.5999999999999,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
9,29.400000000000002,5,0.0,42.39999999999998,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
10,29.400000000000002,5,0.0,19.200000000000006,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
1,29.5,4,0.0,340.8100000000005,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
2,29.5,4,0.0,294.40999999999985,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
3,29.5,4,0.0,248.00999999999934,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
4,29.5,4,0.0,201.6099999999995,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
5,29.5,4,0.0,155.20999999999967,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
6,29.5,4,0.0,115.04999999999984,10.99999999999999,28.8,2.0,5.7,1.7,0.0,3,8.0,2.0,100.0
7,29.5,5,0.0,89.59999999999981,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
8,29.5,5,0.0,66.39999999999989,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
9,29.5,5,0.0,43.199999999999974,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
10,29.5,5,0.0,20.000000000000007,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
1,29.6,4,0.0,342.41000000000054,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
2,29.6,4,0.0,296.0099999999999,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
3,29.6,4,0.0,249.60999999999933,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
4,29.6,4,0.0,203.2099999999995,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
5,29.6,4,0.0,156.80999999999966,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
6,29.6,4,0.0,116.15999999999984,11.199999999999989,28.8,2.0,5.7,1.7,0.0,3,8.0,2.0,100.0
7,29.6,5,0.0,90.3999999999998,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
8,29.6,5,0.0,67.19999999999989,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
9,29.6,5,0.0,43.99999999999997,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
10,29.6,5,0.0,20.800000000000008,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
1,29.700000000000003,4,0.0,344.01000000000056,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
2,29.700000000000003,4,0.0,297.6099999999999,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
3,29.700000000000003,4,0.0,251.20999999999933,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
4,29.700000000000003,4,0.0,204.8099999999995,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
5,29.700000000000003,4,0.0,158.40999999999966,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
6,29.700000000000003,4,0.0,117.28999999999985,11.399999999999988,28.8,2.0,5.7,1.7,0.0,3,8.0,2.0,100.0
7,29.700000000000003,5,0.0,91.1999999999998,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
8,29.700000000000003,5,0.0,67.99999999999989,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
9,29.700000000000003,5,0.0,44.79999999999997,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
10,29.700000000000003,5,0.0,21.60000000000001,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
1,29.8,4,0.0,345.6100000000006,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
2,29.8,4,0.0,299.2099999999999,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
3,29.8,4,0.0,252.80999999999932,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
4,29.8,4,0.0,206.40999999999948,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
5,29.8,4,0.0,160.00999999999965,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
6,29.8,4,0.0,118.43999999999986,11.599999999999987,28.8,2.0,5.7,1.7,0.0,3,8.0,2.0,100.0
7,29.8,5,0.0,91.9999999999998,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
8,29.8,5,0.0,68.79999999999988,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
9,29.8,5,0.0,45.599999999999966,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
10,29.8,5,0.0,22.40000000000001,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
1,29.900000000000002,4,0.0,347.2100000000006,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
2,29.900000000000002,4,0.0,300.80999999999995,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
3,29.900000000000002,4,0.0,254.40999999999931,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
4,29.900000000000002,4,0.0,208.00999999999948,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
5,29.900000000000002,4,0.0,161.60999999999964,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
6,29.900000000000002,4,0.0,119.60999999999986,11.799999999999986,28.8,2.0,5.7,1.7,0.0,3,8.0,2.0,100.0
7,29.900000000000002,5,0.0,92.7999999999998,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
8,29.900000000000002,5,0.0,69.59999999999988,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
9,29.900000000000002,5,0.0,46.39999999999996,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
10,29.900000000000002,5,0.0,23.20000000000001,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
11,30.0,5,0.0,0.0,8,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
1,30.1,4,0.0,348.8100000000006,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
2,30.1,4,0.0,302.40999999999997,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
3,30.1,4,0.0,256.0099999999993,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
4,30.1,4,0.0,209.60999999999947,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
5,30.1,4,0.0,163.20999999999964,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
6,30.1,4,0.0,120.79999999999986,11.999999999999986,28.8,2.0,5.7,1.7,0.0,3,8.0,2.0,100.0
7,30.1,5,0.0,93.5999999999998,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
8,30.1,5,0.0,70.39999999999988,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
9,30.1,5,0.0,47.19999999999996,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
10,30.1,5,0.0,24.00000000000001,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
11,30.1,5,0.0,0.8,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
1,30.200000000000003,4,0.0,350.41000000000065,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
2,30.200000000000003,4,0.0,304.01,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
3,30.200000000000003,4,0.0,257.60999999999933,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
4,30.200000000000003,4,0.0,211.20999999999947,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
5,30.200000000000003,4,0.0,164.80999999999963,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
6,30.200000000000003,4,0.0,122.00999999999986,12.199999999999985,28.8,2.0,5.7,1.7,0.0,3,8.0,2.0,100.0
7,30.200000000000003,5,0.0,94.39999999999979,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
8,30.200000000000003,5,0.0,71.19999999999987,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
9,30.200000000000003,5,0.0,47.99999999999996,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
10,30.200000000000003,5,0.0,24.80000000000001,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
11,30.200000000000003,5,0.0,1.6,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
1,30.3,4,0.0,352.0100000000007,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
2,30.3,4,0.0,305.61,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
3,30.3,4,0.0,259.20999999999935,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
4,30.3,4,0.0,212.80999999999946,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
5,30.3,4,0.0,166.40999999999963,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
6,30.3,4,0.0,123.23999999999987,12.399999999999984,28.8,2.0,5.7,1.7,0.0,3,8.0,2.0,100.0
7,30.3,5,0.0,95.19999999999979,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
8,30.3,5,0.0,71.99999999999987,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
9,30.3,5,0.0,48.799999999999955,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
10,30.3,5,0.0,25.600000000000012,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
11,30.3,5,0.0,2.4000000000000004,8.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
1,30.400000000000002,4,0.0,353.6100000000007,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
2,30.400000000000002,4,0.0,307.21000000000004,16.0,28.8,0.0,5.7,1.7,0.0,3,8.0,2.0,100.0
